priority,junction_name,police_station,window,shift,busiest_dow,violations,capturable_viol,cum_located_%,cum_captured_%,corridor,cells,lat,lon
832,No Junction,Peenya,09:00-12:00,A Morning (06-11),Wednesday,43,11.2,99.49476173126827,31.999947951907615,False,1,13.010608479069766,77.50656978604651
833,No Junction,Halasur,07:00-10:00,A Morning (06-11),Sunday,31,11.2,99.50628666602226,32.004111799302606,False,1,12.981237638679898,77.6307678220996
834,No Junction,Whitefield,03:00-06:00,E Late-night (00-06),Tuesday,45,11.2,99.52301641002,32.0082756466976,False,1,12.93808913111111,77.74680506666667
835,No Junction,Thalagattapura,09:00-12:00,A Morning (06-11),Friday,32,10.5,99.53491311686284,32.0121792536304,False,1,12.879791209375,77.54537915
836,No Junction,Adugodi,09:00-12:00,A Morning (06-11),Monday,40,10.5,99.54978400041638,32.01608286056321,False,1,12.933915675,77.6301712625
837,No Junction,Byatarayanapura,05:00-08:00,E Late-night (00-06),Monday,33,10.5,99.56205247934807,32.01998646749601,False,1,12.939285136363637,77.52328474848484
838,BTP187 - South End Circle,Wilson Garden,08:00-11:00,A Morning (06-11),Sunday,30,10.5,99.57320564201322,32.02389007442882,False,1,12.93782125,77.58417739
839,No Junction,Electronic City,09:00-12:00,A Morning (06-11),Friday,33,10.5,99.5854741209449,32.02779368136163,False,1,12.870431236363636,77.65742813939393
840,No Junction,Jeevanbheemanagar,05:00-08:00,E Late-night (00-06),Sunday,38,10.5,99.59960146032077,32.03169728829443,False,1,12.958528768421052,77.64947684473684
841,No Junction,Bellandur,08:00-11:00,A Morning (06-11),Saturday,36,10.5,99.61298525551896,32.03560089522724,False,1,12.911886538888888,77.68207121666666
842,No Junction,Kamakshipalya,11:00-14:00,B Midday (11-16),Thursday,30,10.5,99.62413841818412,32.03950450216004,False,1,13.014147966666666,77.49155254666667
843,No Junction,Rajajinagar,10:00-13:00,A Morning (06-11),Saturday,42,10.5,99.63975284591534,32.04340810909285,False,1,13.006765392857144,77.52647246190476
844,No Junction,Hebbala,03:00-06:00,E Late-night (00-06),Sunday,34,10.5,99.65239309693585,32.04731171602565,False,1,13.055446055882353,77.5939703882353
845,No Junction,Cubbon Park,08:00-11:00,A Morning (06-11),Tuesday,35,10.5,99.66540512004521,32.05121532295846,False,1,12.973017114285716,77.60049395428571
846,No Junction,Byatarayanapura,06:00-09:00,A Morning (06-11),Monday,52,10.499999999999998,99.68473726866482,32.05511892989127,False,1,12.950327030769232,77.52210537115386
847,No Junction,K.R. Pura,03:00-06:00,E Late-night (00-06),Saturday,32,9.799999999999999,99.69663397550765,32.058762296361884,False,1,13.035989003125,77.73631535625
848,No Junction,Rajajinagar,06:00-09:00,A Morning (06-11),Tuesday,34,9.799999999999999,99.70927422652817,32.06240566283251,False,1,12.997550852941176,77.55951119999999
849,No Junction,Yelahanka,00:00-03:00,E Late-night (00-06),Monday,30,9.799999999999999,99.72042738919333,32.06604902930313,False,1,13.119999026666669,77.63239696333333
850,No Junction,No Police Station,04:00-07:00,E Late-night (00-06),Sunday,33,9.799999999999999,99.732695868125,32.06969239577375,False,1,12.8836248351343,77.7524880303962
851,No Junction,HSR Layout,09:00-12:00,A Morning (06-11),Tuesday,30,9.799999999999999,99.74384903079016,32.07333576224437,False,1,12.921621916666668,77.64511513666666
852,BTP030 - Mekhri Circle,Sadashivanagar,09:00-12:00,A Morning (06-11),Sunday,45,9.799999999999999,99.7605787747879,32.07697912871499,False,1,13.01096859111111,77.58365989333333
853,No Junction,Jayanagara,04:00-07:00,E Late-night (00-06),Sunday,42,9.799999999999999,99.77619320251912,32.08062249518561,False,1,12.921852064285716,77.58580151904762
854,No Junction,K.R. Pura,08:00-11:00,A Morning (06-11),Tuesday,40,9.1,99.79106408607268,32.08400562119404,False,1,13.02642661,77.7207032625
855,No Junction,Jeevanbheemanagar,04:00-07:00,E Late-night (00-06),Friday,31,9.1,99.80258902082667,32.087388747202475,False,1,12.959258712903226,77.65705511612903
856,No Junction,Malleshwaram,07:00-10:00,A Morning (06-11),Sunday,33,9.1,99.81485749975835,32.09077187321091,False,1,13.009024712121212,77.57117618787879
857,No Junction,Chikkabanavara,10:00-13:00,A Morning (06-11),Thursday,37,9.1,99.82861306704538,32.09415499921934,False,1,13.04569276505921,77.522081889657
858,No Junction,Yelahanka,01:00-04:00,E Late-night (00-06),Saturday,31,9.1,99.84013800179937,32.09753812522778,False,1,13.122240529032258,77.61067082580645
859,No Junction,No Police Station,09:00-12:00,A Morning (06-11),Thursday,39,9.1,99.85463711326409,32.100921251236215,False,1,13.058729353846154,77.46647803589744
860,No Junction,Whitefield,02:00-05:00,E Late-night (00-06),Sunday,30,9.1,99.86579027592924,32.104304377244645,False,1,12.97940292,77.75135844666667
861,No Junction,Kengeri,09:00-12:00,A Morning (06-11),Friday,33,9.1,99.87805875486092,32.10768750325308,False,1,12.911181213064,77.48029131893382
862,No Junction,Yeshwanthpura,10:00-13:00,A Morning (06-11),Monday,32,9.1,99.88995546170376,32.11107062926151,False,1,13.02110255625,77.528462209375
863,No Junction,Bellandur,09:00-12:00,A Morning (06-11),Friday,35,9.1,99.9029674848131,32.11445375526994,False,1,12.918050842857143,77.67123882
864,No Junction,Adugodi,00:00-03:00,E Late-night (00-06),Thursday,31,8.399999999999999,99.91449241956711,32.11757664081619,False,1,12.93930278064516,77.62571294838709
865,No Junction,K.G. Halli,12:00-15:00,B Midday (11-16),Friday,33,8.399999999999999,99.92676089849878,32.120699526362436,False,1,13.007929654545451,77.61291887272728
866,"BTP159 - JP Nagar Metro, ORR",J.P. Nagar,04:00-07:00,E Late-night (00-06),Sunday,37,8.399999999999999,99.9405164657858,32.12382241190868,False,1,12.906541361446797,77.573312977478
867,No Junction,R.T. Nagar,11:00-14:00,B Midday (11-16),Thursday,34,7.699999999999999,99.95315671680632,32.126685056992734,False,1,13.006146188235292,77.59324688235293
868,No Junction,Halasur,04:00-07:00,E Late-night (00-06),Wednesday,31,7.699999999999999,99.96468165156033,32.12954770207679,False,1,12.971392070967742,77.6150123419355
869,No Junction,Chamarajpet,01:00-04:00,E Late-night (00-06),Friday,32,7.699999999999999,99.97657835840317,32.13241034716084,False,1,12.968784046875,77.56790084375
870,No Junction,Yeshwanthpura,10:00-13:00,A Morning (06-11),Monday,33,7.0,99.98884683733485,32.13501275178272,False,1,13.02837388881984,77.56187318301374
871,"BTP093 - Toll Gate, Mysore Road",Chamarajpet,01:00-04:00,E Late-night (00-06),Friday,30,7.0,100.0,32.137615156404586,False,1,12.958055963333331,77.55380975333334
