zone,n_tickets,lat,lon,junction_name,police_station,address,context,generator_kw
191_207,246,12.958153755284552,77.58641722601627,BTP192 - Urvashi Theater,Wilson Garden,"Lalbagh Main Road, SGN Layout, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",Entertainment,theater
191_249,93,12.958222167741937,77.64514959892473,No Junction,Jeevanbheemanagar,"Golf Avenue Road, Muniallappa Garden, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",Mixed / Other,
191_252,38,12.958528768421052,77.64947684473684,No Junction,Jeevanbheemanagar,"Rustam Bagh Main Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",Hospital,hospital
191_266,161,12.958296342236023,77.66839718819875,No Junction,HAL Old Airport,"Old Airport Road, HAL Circle, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",Commercial street,circle
191_289,140,12.95768139,77.70093188785715,No Junction,HAL Old Airport,"Marathahalli Underpass, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Mixed / Other,
191_290,470,12.95789177787234,77.70103575723404,No Junction,HAL Old Airport,"Marathahalli Underpass, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Residential,nagar
191_300,168,12.958313760714285,77.71567921785714,No Junction,HAL Old Airport,"ITPL Main Road, Embassy Paragon, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",Commercial street,main road
192_158,42,12.959187528571428,77.5192174547619,No Junction,Byatarayanapura,"Nagarabhavi Main Road, Chandra Layout, Bengaluru, Karnataka. Pin-560072 (India)",Commercial street,main road
192_198,60,12.959593471666667,77.57453281,BTP104 - Medical College Circle,V.V.Puram (C.Pet),"Tippu Sultan Palace Road, Bhartiya Medical Sangha Circle, Bangalore Medical College & Research Institute, Bengaluru, Karnataka. Pin-560002 (India)",Hospital,medical
192_199,561,12.959355860606061,77.57605510516935,BTP104 - Medical College Circle,City Market,"Tippu Sultan Palace Road, Bangalore Medical College & Research Institute, Bengaluru, Karnataka. Pin-560002 (India)",Hospital,medical
192_200,931,12.95924667056928,77.57725535445756,BTP104 - Medical College Circle,City Market,"Tippu Sultan Palace Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",Hospital,medical
192_201,49,12.959000587755101,77.57875738979591,BTP167 - JC Road Junction,City Market,"AM Road, KS Contey Layout, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",Commercial street,road junction
192_207,52,12.959303815384617,77.58700323076923,BTP180 - Swagath Poornima Theatre,Wilson Garden,"Lalbagh Main Road, SGN Layout, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",Entertainment,theatre
192_249,234,12.95907402008547,77.64555391581197,No Junction,Jeevanbheemanagar,"Golf Avenue Road, Muniallappa Garden, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",Mixed / Other,
192_250,141,12.959654613573033,77.64593801963362,No Junction,Jeevanbheemanagar,"Golf Avenue Road, Anjaneya Techno Park, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560008 (India)",Residential,colony
192_251,41,12.959876958536586,77.64768770731706,No Junction,Jeevanbheemanagar,"Old Airport Road, Prestige Leela Residency, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",Mixed / Other,
192_252,380,12.959581431730163,77.64903585227385,No Junction,Jeevanbheemanagar,"Old Airport Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",Hospital,hospital
192_257,65,12.959405306414608,77.65584326425902,No Junction,Jeevanbheemanagar,"Old Airport Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",Residential,layout
192_258,31,12.959258712903226,77.65705511612903,No Junction,Jeevanbheemanagar,"Old Airport Road, Kemp Fort Mall, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",Mall / Shopping,mall
192_266,115,12.958938842608696,77.66803411043477,No Junction,HAL Old Airport,"Dr BR Ambedkar Road, HAL Circle, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",Commercial street,circle
192_290,146,12.959294021917808,77.70132120753425,No Junction,HAL Old Airport,"1st Main Road, Ramanjaneya Layout, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Commercial street,main road
192_300,143,12.959100876923078,77.7159595048951,No Junction,HAL Old Airport,"ITPL Main Road, Maruti Platinum, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",Commercial street,main road
192_301,88,12.959558454545453,77.71624990454546,No Junction,HAL Old Airport,"ITPL Main Road, Maruthi Emerald, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",Commercial street,main road
193_152,158,12.960996203164557,77.51126474556962,No Junction,Jnanabharathi,"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Mall / Shopping,mall
193_153,302,12.96094053410596,77.5119343062914,No Junction,Jnanabharathi,"Mallathahalli Road, Block 12, BDA Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Mall / Shopping,mall
193_164,515,12.960960980855956,77.52769432124029,No Junction,Byatarayanapura,"4th Main Road, Sri Basaveshwara HBCS, Phase 1, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",Commercial street,main road
193_165,447,12.960697307829976,77.52883860447427,BTP017 - Attiguppe Circle,Byatarayanapura,"4th Main Road, KPA Block, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",Commercial street,main road
193_188,35,12.960948305714286,77.56049058571429,BTP091 - Sirsi Circle,Chamarajpet,"Sirsi Road, Kaniyar Colony, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Commercial street,circle
193_189,44,12.960680684090908,77.56202371590909,"BTP089 - Police Quarters, Sultan Road",Chamarajpet,"Albert Victor Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Commercial street,circle
193_196,33,12.960596296969698,77.57152880606061,BTP212 - Minto Junction,V.V.Puram (C.Pet),"Alur Venkata Rao Road, TP Kailasam Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Commercial street,circle
193_200,470,12.96093076893617,77.57763074787235,BTP082 - KR Market Junction,City Market,"Kalasipalyam Main Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",Wholesale market,market
193_202,44,12.960429740909092,77.57992641136364,BTP167 - JC Road Junction,City Market,"5th Cross Road, Kalasipalyam New Extension, Bengaluru, Karnataka. Pin-560002 (India)",Commercial street,cross
193_205,49,12.960804220408164,77.58379734693877,"BTP168 - MSR Building, JC Road",Halasuru Gate,"Model Road, Kumbaragundi, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",Mixed / Other,
193_207,108,12.961135380555554,77.5868875,BTP180 - Swagath Poornima Theatre,Halasuru Gate,"1st Cross Road, CSI Compound, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",Entertainment,theatre
193_208,38,12.960842868421052,77.5879927631579,BTP180 - Swagath Poornima Theatre,Halasuru Gate,"1st Cross Road, CSI Compound, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",Entertainment,theatre
193_218,61,12.960466980327867,77.60155518360656,BTP172 - Nanjappa Circle,Ashok Nagar,"Rhenius Street, Nanjappa Circle, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",Commercial street,circle
193_242,36,12.96131343611111,77.635370925,"BTP145 - Sri Hatti Maramma Circle, Domluru",Halasur,"Old Airport Road, Attimaramma Circle, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",Commercial street,circle
193_243,107,12.961143185981308,77.63665910747665,"BTP145 - Sri Hatti Maramma Circle, Domluru",Halasur,"Old Airport Road, Attimaramma Circle, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",Commercial street,circle
193_244,80,12.960682348750002,77.6381971775,BTP146 - Domlur Water Tank,Halasur,"Kempegowda Road, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",Mixed / Other,
193_247,43,12.960341231508487,77.64240905283297,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,"Old Airport Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",Residential,nagar
193_248,128,12.960322529586865,77.64381543968847,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,"Old Airport Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",Residential,nagar
193_249,157,12.960183903601761,77.64492437264458,No Junction,Jeevanbheemanagar,"Old Airport Road, Anjaneya Techno Park, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560008 (India)",Residential,colony
193_252,103,12.960493806613258,77.64925428675028,No Junction,Jeevanbheemanagar,"1st Main Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",Hospital,hospital
193_290,132,12.960758431799857,77.70160172500424,No Junction,HAL Old Airport,"Outer Ring Road, Anand Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Residential,nagar
193_301,113,12.960564051327433,77.71643428053096,No Junction,HAL Old Airport,"ITPL Main Road, Maruthi Emerald, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",Commercial street,main road
194_200,137,12.961663560583942,77.57751896277372,BTP082 - KR Market Junction,City Market,"VVI Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",Wholesale market,market
194_205,47,12.961644768085106,77.58400865957447,"BTP168 - MSR Building, JC Road",Halasuru Gate,"New Mission Road, Kumbaragundi, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",Mixed / Other,
194_209,54,12.96197840925926,77.58936654814815,BTP064 - Devanga Hostel Junction,Halasuru Gate,"Lalbagh Main Road, Purva Orient Grand, CKC Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",Commercial street,main road
194_214,283,12.962086931802121,77.59631176819788,"BTP101 - Blood Bank Circle, KH Road",Ashok Nagar,"Andree Road, Bheemanna Garden, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",Commercial street,circle
194_215,246,12.962274027642277,77.59811085813008,BTP100 - Richmond Circle,Ashok Nagar,"Cronwell Road, Vaswani Centropolis, Bheemanna Garden, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",Commercial street,circle
194_216,650,12.961850708615383,77.59902985553846,BTP172 - Nanjappa Circle,Ashok Nagar,"O Shaughnessy Road, Divyasree Chambers, Langford Garden, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",Commercial street,circle
194_252,101,12.962201820049504,77.64912857236735,No Junction,Jeevanbheemanagar,"5th Main Road, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",Commercial street,main road
194_290,39,12.961702243589745,77.70158835897436,No Junction,HAL Old Airport,"Outer Ring Road, Anand Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Residential,nagar
194_301,165,12.962174051515152,77.71676251030303,No Junction,HAL Old Airport,"ITPL Main Road, MS Ramaiah Silicon Field Apartment, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",Commercial street,main road
195_181,43,12.964029944186045,77.55075683720929,No Junction,Magadi Road,"C Chowdappa Main Road, Sri Kodanda Rama Swamy Circle, Padarayanapura, Bengaluru, Karnataka. Pin-560026 (India)",Commercial street,main road
195_187,34,12.963037838235294,77.55945882352941,BTP091 - Sirsi Circle,Magadi Road,"JJR Main Road, Tippu Chowk, JJR Nagar North, Bengaluru, Karnataka. Pin-560018 (India)",Commercial street,main road
195_199,400,12.963451687500001,77.57642448775,BTP082 - KR Market Junction,V.V.Puram (C.Pet),"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",Wholesale market,market
195_200,2365,12.963781571796822,77.57693763021277,BTP082 - KR Market Junction,City Market,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",Wholesale market,market
195_201,340,12.963747795294118,77.57855156235294,BTP082 - KR Market Junction,City Market,"BGS Flyover, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",Wholesale market,market
195_202,228,12.96341358558237,77.57997419293054,BTP082 - KR Market Junction,City Market,"Narasimha Raj Wadiyar Road, New Bamboo Bazar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",Wholesale market,market
195_203,424,12.963395966374376,77.5812730871778,"BTP080 - NR Road, SP Road Junction",City Market,"Sri Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",Commercial street,road junction
195_204,405,12.963928671604938,77.58284769777778,"BTP080 - NR Road, SP Road Junction",Halasuru Gate,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Commercial street,road junction
195_205,445,12.963804233707865,77.58398745797753,"BTP080 - NR Road, SP Road Junction",Halasuru Gate,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Commercial street,road junction
195_206,32,12.96365745,77.5851130625,BTP079 - Town Hall Junction,Halasuru Gate,"Model Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Residential,nagar
195_209,58,12.9629533,77.58984217758622,BTP064 - Devanga Hostel Junction,Halasuru Gate,"Mission Road, M Subbaiah Circle, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",Commercial street,circle
195_215,32,12.962812875000001,77.598533,BTP100 - Richmond Circle,Ashok Nagar,"Cronwell Road, Langford Garden, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",Commercial street,circle
195_246,60,12.96359046,77.64129572,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,"Indiranagar Double Road, Stage 2, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",Residential,nagar
195_247,123,12.963510571287468,77.64160528036635,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,"Domlur Inner Ring Road, Baba Saheb Colony, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",Residential,nagar
195_301,144,12.963162706944445,77.71728614166666,No Junction,HAL Old Airport,"ITPL Main Road, Pebble Creek, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",Commercial street,main road
195_302,240,12.963787647083333,77.71778644,No Junction,HAL Old Airport,"ITPL Main Road, Pebble Creek, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",Commercial street,main road
195_313,96,12.963639484605052,77.73309303583561,No Junction,Whitefield,"Nallurahalli Road, SV Mayfair, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Mixed / Other,
196_171,103,12.96533315111327,77.53750026374857,"BTP016 - 5th Main Road, RPC Layout",Vijayanagara,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",Religious,temple
196_172,1453,12.96490857524167,77.53875877037075,"BTP016 - 5th Main Road, RPC Layout",Vijayanagara,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",Religious,temple
196_173,343,12.964554411370262,77.53979017755103,"BTP016 - 5th Main Road, RPC Layout",Vijayanagara,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",Religious,temple
196_174,105,12.964294223809524,77.54089073809524,No Junction,Vijayanagara,"Sri Sankasta Hara Ganapati Temple Road, Hampi Nagar, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",Religious,temple
196_175,111,12.964279163063063,77.54255643063064,No Junction,Vijayanagara,"Sri Sankasta Hara Ganapati Temple Road, Ramesh Babu Circle, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",Religious,temple
196_180,58,12.964363324137931,77.5497069413793,No Junction,Magadi Road,"C Chowdappa Main Road, Hoshalli, Padarayanapura, Bengaluru, Karnataka. Pin-560026 (India)",Commercial street,main road
196_182,61,12.964453863934425,77.55223047868853,No Junction,Magadi Road,"C Chowdappa Main Road, Sri Kodanda Rama Swamy Circle, Padarayanapura, Bengaluru, Karnataka. Pin-560026 (India)",Commercial street,main road
196_183,153,12.964315178431374,77.55376589019608,No Junction,Magadi Road,"Hosahalli Main Road, Umar Farooq Nagar, Padarayanapura, Bengaluru, Karnataka. Pin-560018 (India)",Commercial street,main road
196_184,363,12.964507334710746,77.5550225030303,No Junction,Magadi Road,"JJR Main Road, JJR Nagar Circle, JJR Nagar North, Bengaluru, Karnataka. Pin-560018 (India)",Commercial street,main road
196_185,70,12.964246224285715,77.55601604428571,BTP091 - Sirsi Circle,Magadi Road,"JJR Main Road, Obleshwar Colony, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",Commercial street,main road
196_197,267,12.9648561164794,77.57361732921349,"BTP083 - AS Char Street, Mysore Road",Chamarajpet,"AS Char Main Road, Chanda Nagar, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",Commercial street,main road
196_198,661,12.964769294040424,77.57447134898626,"BTP083 - AS Char Street, Mysore Road",City Market,"Mysore Road, Chanda Nagar, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",Commercial street,street
196_199,2824,12.964616258392352,77.57611555279746,BTP082 - KR Market Junction,City Market,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",Wholesale market,market
196_200,2667,12.96441892858199,77.57710626583115,BTP082 - KR Market Junction,City Market,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",Wholesale market,market
196_201,874,12.964420699387027,77.57855671329675,BTP082 - KR Market Junction,City Market,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Wholesale market,market
196_202,465,12.96448149311828,77.57995571698925,BTP082 - KR Market Junction,Halasuru Gate,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Wholesale market,market
196_203,233,12.964418150214593,77.58122184077253,"BTP080 - NR Road, SP Road Junction",Halasuru Gate,"Silver Jubilee Park Road, Gollarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Commercial street,road junction
